source	interaction	target
STAT5B	upregulates-expression	FASLG
EP300	downregulates-expression	LAMA3
CD247	upregulates-expression	PRF1
LEF1	upregulates-expression	MT-CO2
TFAP2A	upregulates-expression	PRKCA
NFKBIA	downregulates-expression	ICAM1
STAT6	upregulates-expression	SLC26A4
RELA	upregulates-expression	BCL2
BCL2	upregulates-expression	RELA
NFKB1	downregulates-expression	BHMT
RELA	upregulates-expression	BCL3
MAX	upregulates-expression	POLR3D
FOXO4	upregulates-expression	CDKN1B
FOXO4	upregulates-expression	CDKN1A
FOXO3	upregulates-expression	CDKN1B
CDKN1C	upregulates-expression	FOXO1
FOXO3	upregulates-expression	CDKN1A
CDKN1B	upregulates-expression	FOXO1
FOXO1	upregulates-expression	CDKN1B
CDKN1A	upregulates-expression	FOXO1
FOXO1	upregulates-expression	CDKN1A
FOXA2	upregulates-expression	CPT1C
FOXA2	upregulates-expression	CPT1B
FOXA2	upregulates-expression	CPT1A
PGR	upregulates-expression	E2F1
XBP1	upregulates-expression	YIF1A
MYCN	upregulates-expression	BAX
EGR2	downregulates-expression	SCD5
CDK7	upregulates-expression	CHEK1
AR	downregulates-expression	CYP7B1
CDK9	upregulates-expression	CHEK1
TGIF2	downregulates-expression	SERPINE1
TGIF1	downregulates-expression	SERPINE1
NMBR	upregulates-expression	STAT2
NFYC	upregulates-expression	FASN
NFYB	upregulates-expression	FASN
NFYA	upregulates-expression	FASN
STAT3	upregulates-expression	NME1
MYC	upregulates-expression	MMP9
CDKN2D	upregulates-expression	FOXO3
FOXO4	upregulates-expression	CDKN2B
CDKN2D	upregulates-expression	FOXO1
CDKN2B	upregulates-expression	FOXO3
FOXO3	upregulates-expression	CDKN2B
CDKN2B	upregulates-expression	FOXO1
FOXO1	upregulates-expression	CDKN2B
EGR1	upregulates-expression	FGF2
PPARGC1A	upregulates-expression	APOA5
RUNX3	upregulates-expression	IGHA1
NR5A1	upregulates-expression	STARD7
RUNX1	upregulates-expression	IGHA1
STAT3	upregulates-expression	CTNNB1
IL1R2	upregulates-expression	GLI2
NPM1	downregulates-expression	MYBL2
EZH2	downregulates-expression	ADAMTS1
NFE2L2	upregulates-expression	CYP4A11
FOS	upregulates-expression	MT2A
NFE2L2	upregulates-expression	GGT1
RUNX2	upregulates-expression	SNAI3
RUNX2	upregulates-expression	SNAI2
STAT4	upregulates-expression	ETV5
STAT3	upregulates-expression	ETV6
NNMT	upregulates-expression	STAT3
USP7	upregulates-expression	GLI1
PRLR	upregulates-expression	CSN2
FOS	upregulates-expression	MSH2
FOXA1	upregulates-expression	CDKN1B
TPSB2	upregulates-expression	MITF
PPARGC1A	upregulates-expression	APOC3
SOX2	downregulates-expression	MKI67
FOXI1	downregulates-expression	CFTR
POLR2J	upregulates-expression	MYB
POLR2I	upregulates-expression	MYB
POLR2H	upregulates-expression	MYB
POLR2F	upregulates-expression	MYC
POLR2G	upregulates-expression	MYB
TWIST2	upregulates-expression	AKR1C2
TWIST1	upregulates-expression	AKR1C2
LMO2	downregulates-expression	CDH1
POLR2L	upregulates-expression	MYB
POLR2K	upregulates-expression	MYB
VHL	upregulates-expression	AR
MYC	upregulates-expression	POLR3D
SOX4	upregulates-expression	HDAC8
MAX	upregulates-expression	MMP9
MAZ	upregulates-expression	MMP1
SPDEF	downregulates-expression	MMP9
MYCN	downregulates-expression	SKP2
CREB1	upregulates-expression	CASP8
RUNX3	upregulates-expression	TIMP1
JUNB	upregulates-expression	DMTF1
CHD9	upregulates-expression	TIAM2
MED6	upregulates-expression	PCK1
NFIC	upregulates-expression	FHL5
MED4	upregulates-expression	PCK1
MED9	upregulates-expression	PCK1
MED8	upregulates-expression	PCK1
MED7	upregulates-expression	PCK1
MED1	upregulates-expression	PCK1
POLR2C	upregulates-expression	FANCI
POLR2B	upregulates-expression	FANCI
POLR2A	upregulates-expression	FANCI
CDK12	upregulates-expression	FANCI
ING4	upregulates-expression	ARL6IP5
POLR2G	upregulates-expression	FANCI
POLR2F	upregulates-expression	FANCI
POLR2E	upregulates-expression	FANCI
POLR2D	upregulates-expression	FANCI
POLR2K	upregulates-expression	FANCI
POLR2J	upregulates-expression	FANCI
POLR2I	upregulates-expression	FANCI
POLR2H	upregulates-expression	FANCI
POLR2L	upregulates-expression	FANCI
EGR1	upregulates-expression	ACE
ACE	upregulates-expression	EGR1
SIRT1	downregulates-expression	TBX3
ING4	upregulates-expression	CASP3
MAX	upregulates-expression	MTA1
ING1	upregulates-expression	CASP3
SRF	upregulates-expression	MMP2
MSH2	upregulates-expression	MYC
SP1	upregulates-expression	MMP9
SP1	upregulates-expression	MMP2
METAP2	upregulates-expression	MYC
CHD9	upregulates-expression	CPT1A
ZNF202	downregulates-expression	POMGNT1
MAX	upregulates-expression	MTDH
NPAS2	upregulates-expression	BHLHE41
NPAS2	upregulates-expression	BHLHE40
NFATC1	upregulates-expression	PTGS2
NFATC3	upregulates-expression	PTGS2
NFATC2	upregulates-expression	PTGS2
NFE2L2	upregulates-expression	TKT
SOX17	downregulates-expression	SERBP1
MYC	upregulates-expression	MTA1
SRSF1	upregulates-expression	MYC
MYC	upregulates-expression	SRSF1
SUPT5H	upregulates-expression	BRCA1
ATF4	upregulates-expression	IGFBP1
MYC	upregulates-expression	MTDH
NFKB1	upregulates-expression	FASLG
ZBTB17	upregulates-expression	SLC11A1
RXRA	upregulates-expression	SULT2A1
NFE2L2	upregulates-expression	TXN
SP1	upregulates-expression	P4HA1
NFE2L2	upregulates-expression	CYP4F11
RELA	upregulates-expression	PLIN1
CARM1	upregulates-expression	FDFT1
MAPK1	upregulates-expression	PLAU
MAPK3	upregulates-expression	PLAU
STAT3	upregulates-expression	CEBPD
STAT1	upregulates-expression	CEBPE
STAT3	upregulates-expression	CEBPB
RRM2B	upregulates-expression	TP53
TP53	upregulates-expression	RRM2B
EZH2	downregulates-expression	HDAC1
PTGDR	upregulates-expression	SULT2A1
MYCN	downregulates-expression	GRHL1
STAT5B	upregulates-expression	IL4
STAT5A	upregulates-expression	IL4
TP53	downregulates-expression	AURKA
HDAC1	downregulates-expression	BAMBI
RUNX3	upregulates-expression	TRAF6
POU3F2	downregulates-expression	PDE5A
KAT2B	upregulates-expression	CDKN1B
KAT2B	upregulates-expression	CDKN1A
KAT2A	upregulates-expression	CDKN1A
STAT5B	upregulates-expression	ID1
STAT5A	upregulates-expression	ID1
NFRKB	upregulates-expression	JUN
CREB5	downregulates-expression	STAT1
TWIST2	downregulates-expression	PFDN4
TWIST1	downregulates-expression	PFDN4
TFDP2	upregulates-expression	CES4A
TFDP1	upregulates-expression	CES4A
TFDP2	upregulates-expression	CES5A
TFDP1	upregulates-expression	CES5A
CDK19	upregulates-expression	LPL
SIN3A	downregulates-expression	KLK3
RACK1	upregulates-expression	KLK2
BRCA1	upregulates-expression	ATR
ATR	upregulates-expression	BRCA1
KAT2B	upregulates-expression	GP1BA
USF2	upregulates-expression	THBS1
BRCA1	upregulates-expression	ATM
ATM	upregulates-expression	BRCA1
RXRA	upregulates-expression	HMGCS2
RXRA	upregulates-expression	HMGCS1
NRIP1	upregulates-expression	SLC7A1
ARNT	upregulates-expression	IGFBP1
TP63	upregulates-expression	TRAF4
EAF1	upregulates-expression	ELL
TNFAIP3	downregulates-expression	JUN
E2F1	upregulates-expression	TK1
TK1	upregulates-expression	E2F1
TK1	upregulates-expression	E2F4
E2F3	upregulates-expression	TK1
ERBB4	downregulates-expression	S100B
EGR1	upregulates-expression	STIM1
NR4A1	downregulates-expression	BABAM2
IKBKB	downregulates-expression	CD44
CDK19	upregulates-expression	ANGPTL4
SIRT1	downregulates-expression	TNFRSF10B
UBE2B	upregulates-expression	CTNNB1
MAFA	upregulates-expression	PDX1
TP63	upregulates-expression	MFGE8
TFAP2C	upregulates-expression	PITX2
TFAP2A	upregulates-expression	PITX2
ST6GAL1	upregulates-expression	HNF1A
PAX8	upregulates-expression	SLC5A5
NUPR1	downregulates-expression	MSL1
CTNNB1	upregulates-expression	FGF4
FGF9	upregulates-expression	CTNNB1
H2BFS	upregulates-expression	BCL2
PINK1	upregulates-expression	FOXO3
FOXO3	upregulates-expression	PINK1
FOXO1	upregulates-expression	PINK1
NFE2L2	upregulates-expression	TRIM16
RELA	upregulates-expression	TBX21
CREBBP	upregulates-expression	PEX11A
TP53	upregulates-expression	TIGAR
BRCA1	downregulates-expression	KHSRP
TGS1	upregulates-expression	TRIB3
ERBB4	upregulates-expression	APOE
SP1	upregulates-expression	NFKB1
SMAD3	downregulates-expression	SMAD7
SP4	upregulates-expression	NFKB1
SP3	upregulates-expression	NFKB1
FOXM1	upregulates-expression	LAMA4
NFYC	upregulates-expression	FDPS
NFYB	upregulates-expression	FDPS
NFYA	upregulates-expression	FDPS
FDPS	upregulates-expression	NFYA
NFE2L2	upregulates-expression	GCLM
GCLC	upregulates-expression	NFE2L2
JUN	upregulates-expression	MT2A
JUN	upregulates-expression	MSR1
STAT1	upregulates-expression	EPOR
MAX	downregulates-expression	SERPINE1
RORA	downregulates-expression	NPSR1
PRKACA	downregulates-expression	GLI2
A1BG	downregulates-expression	A2M
JUN	downregulates-expression	HLA-A
PPARA	upregulates-expression	SLC27A1
DVL3	upregulates-expression	MYC
E2F1	upregulates-expression	NR4A1
NR4A1	upregulates-expression	E2F1
JUN	upregulates-expression	MSH2
PKLR	upregulates-expression	USF1
GAB2	upregulates-expression	E2F1
FOXA2	upregulates-expression	HADH
IRF1	upregulates-expression	CASP7
CBX7	downregulates-expression	CCNE1
NANOG	downregulates-expression	CDC25A
ETV4	downregulates-expression	ERBB2
HIST2H2AA3	upregulates-expression	MYC
SUPT5H	upregulates-expression	FANCD2
POU2F1	downregulates-expression	VCAM1
RELA	upregulates-expression	NFKBIB
ATF2	upregulates-expression	SOCS3
SP1	upregulates-expression	E2F1
TFDP1	upregulates-expression	WASF1
TFDP2	upregulates-expression	WASF1
KIF2C	downregulates-expression	E2F1
TYR	upregulates-expression	MITF
MITF	upregulates-expression	TYR
PAX8	upregulates-expression	E2F1
TP73	upregulates-expression	SERPINE1
SLC6A2	upregulates-expression	CTNNB1
CNR1	downregulates-expression	FOXO1
TP53	upregulates-expression	SERPINE1
TP63	upregulates-expression	SERPINB5
TP73	upregulates-expression	SERPINA1
TP53	upregulates-expression	SERPINB5
SERPINB5	upregulates-expression	TP53
CEBPB	upregulates-expression	ADM
MEN1	downregulates-expression	TERT
CREB1	upregulates-expression	PCSK1
RELA	upregulates-expression	BMP2
JAK3	upregulates-expression	BCL2L1
GATA4	upregulates-expression	IAPP
JAK1	upregulates-expression	BCL2L1
AR	upregulates-expression	EP300
DUSP1	downregulates-expression	MYC
ARID3A	upregulates-expression	PML
CREB1	upregulates-expression	BDNF
CEBPB	upregulates-expression	DAPK1
TNRC6C	downregulates-expression	RUNX1
TNRC6B	downregulates-expression	RUNX1
TNRC6A	downregulates-expression	RUNX1
MSX2	downregulates-expression	BCL2
CEBPZ	upregulates-expression	APC
NFE2L2	upregulates-expression	PHKB
ATR	upregulates-expression	RAD51D
RAD51D	upregulates-expression	ATR
ATM	upregulates-expression	RAD51D
RAD51D	upregulates-expression	ATM
NFE2L2	upregulates-expression	PHEX
MDM2	downregulates-expression	KLK3
NPAS2	upregulates-expression	AVP
SOX2	upregulates-expression	NTRK3
NR1H4	upregulates-expression	VEGFA
PPARG	downregulates-expression	PTGS2
NFKB1	upregulates-expression	SLC25A27
ZBTB17	downregulates-expression	DDIT3
MYC	upregulates-expression	VEGFA
ALB	upregulates-expression	CEBPA
HIF1A	upregulates-expression	NPM1
PIAS1	downregulates-expression	PRMT1
CREBBP	downregulates-expression	KRT14
TOPBP1	upregulates-expression	E2F3
TOPBP1	upregulates-expression	E2F2
TOPBP1	upregulates-expression	E2F1
TGFB1	downregulates-expression	IFNG
DACH1	downregulates-expression	TNFSF11
TP53	upregulates-expression	DUSP5
TAL1	downregulates-expression	NFKB1
PAX3	upregulates-expression	MITF
DUSP1	upregulates-expression	TP53
TP53	upregulates-expression	DUSP1
CBFB	upregulates-expression	IGHA1
BRCA1	upregulates-expression	MYC
NEUROG3	upregulates-expression	NEUROD1
LMO2	downregulates-expression	LEF1
SH3GLB1	downregulates-expression	GLI1
RELA	upregulates-expression	TWIST1
NCOR1	downregulates-expression	NPAS2
CEBPB	upregulates-expression	XBP1
PPARG	downregulates-expression	BCL2L1
JUND	upregulates-expression	PTGS2
JUNB	upregulates-expression	PTGS2
BAG3	downregulates-expression	CTNNB1
BAG2	downregulates-expression	CTNNB1
ONECUT1	upregulates-expression	TGFA
CREBBP	upregulates-expression	INSM1
MITF	upregulates-expression	TYRP1
TYRP1	upregulates-expression	MITF
FOXO3	downregulates-expression	FOXM1
ELF1	upregulates-expression	FLI1
AR	downregulates-expression	BTG2
AR	downregulates-expression	BTG1
ZNF143	upregulates-expression	PCYT1A
FOXP1	upregulates-expression	NANOG
PTGDR	upregulates-expression	CASP7
ZEB1	upregulates-expression	SPRR1B
EGR3	upregulates-expression	CAT
CAT	upregulates-expression	EGR1
SNAI2	upregulates-expression	CD44
TAF12	upregulates-expression	TERT
TAF10	upregulates-expression	TERT
SATB1	upregulates-expression	IL4
ANAPC11	upregulates-expression	IL6
ANAPC10	upregulates-expression	IL6
ANAPC16	upregulates-expression	IL6
ANAPC15	upregulates-expression	IL6
SOX4	upregulates-expression	NCAM1
NANOG	upregulates-expression	FOXD3
CP	upregulates-expression	GLI1
SOX6	downregulates-expression	CTNNB1
EHMT2	downregulates-expression	IL6
EHMT1	downregulates-expression	IL6
RELA	downregulates-expression	BAX
NFE2L2	upregulates-expression	AGPAT9
CREB1	upregulates-expression	NDC80
TCF4	downregulates-expression	MITF
ZNF382	downregulates-expression	IKBKE
NR3C1	upregulates-expression	BRCA1
NPAS2	upregulates-expression	DBP
NFE2L2	upregulates-expression	GPX3
NFE2L2	upregulates-expression	GPX2
NR3C1	downregulates-expression	SERPINE1
TP53	downregulates-expression	REEP5
MLXIPL	upregulates-expression	FASN
BLVRA	downregulates-expression	GLI2
CASP4	downregulates-expression	CTNNB1
PPARG	downregulates-expression	AGER
FOS	upregulates-expression	EDN1
SPI1	upregulates-expression	PTGIR
HES1	downregulates-expression	CDKN1B
CEBPB	upregulates-expression	CRP
PHOX2B	downregulates-expression	MSX1
ALDH3A2	upregulates-expression	CTNNB1
CREBBP	upregulates-expression	PCK1
CTNNB1	upregulates-expression	INCENP
SLC7A8	upregulates-expression	CTNNB1
TP73	upregulates-expression	FLOT2
TP53	downregulates-expression	SLC6A6
TP63	upregulates-expression	FLOT2
GATA1	upregulates-expression	ITGA2B
PIAS2	upregulates-expression	AR
VHL	downregulates-expression	IGF1R
EP300	upregulates-expression	DMP1
MNAT1	upregulates-expression	MDC1
HELZ2	upregulates-expression	FDFT1
HDAC9	downregulates-expression	STAT6
MYCN	downregulates-expression	ABCB1
MAML3	upregulates-expression	HES5
MAML2	upregulates-expression	HES5
MAML1	upregulates-expression	HES5
PIAS1	upregulates-expression	SI
APEX1	upregulates-expression	SLC5A5
FKBP5	upregulates-expression	AR
NR2F1	downregulates-expression	SERPINC1
TBL1X	upregulates-expression	HMGCR
MYCN	downregulates-expression	TP53INP1
HIF1A	upregulates-expression	NT5E
PITX2	upregulates-expression	LHX6
E2F1	upregulates-expression	GLI2
TFAP2A	upregulates-expression	PTEN
HDAC2	downregulates-expression	FDXR
NFATC2	upregulates-expression	PTPRK
COPS5	upregulates-expression	MMP1
STAT6	upregulates-expression	RETNLB
HIRA	downregulates-expression	PLB1
SMARCD3	upregulates-expression	ANGPTL4
NFKB1	upregulates-expression	GFAP
TP63	upregulates-expression	RAB38
STAT3	upregulates-expression	NOS2
STAT2	upregulates-expression	NOS2
STAT1	upregulates-expression	NOS2
NOP56	upregulates-expression	MYC
PPRC1	upregulates-expression	TFB2M
MYB	upregulates-expression	MAD1L1
SLC2A3	upregulates-expression	CTNNB1
SP100	downregulates-expression	ETS1
ENPP2	upregulates-expression	CTNNB1
EGR1	upregulates-expression	IL3
IL2	upregulates-expression	EGR1
MECP2	upregulates-expression	SLC2A3
CHD9	upregulates-expression	TNFRSF21
STAT3	upregulates-expression	NOX5
PPRC1	upregulates-expression	TFB1M
STAT1	upregulates-expression	NOX5
APAF1	upregulates-expression	E2F1
E2F1	upregulates-expression	APAF1
ETS1	upregulates-expression	SLC26A3
POU5F1	downregulates-expression	CDX2
STAT6	upregulates-expression	COL1A1
STAT6	upregulates-expression	COL1A2
NFATC2	upregulates-expression	PTPN1
ING1	downregulates-expression	AFP
EP300	upregulates-expression	IL12B
MTF1	upregulates-expression	GCLC
LDLR	downregulates-expression	PPARGC1A
RBMX	downregulates-expression	FOS
TP53	upregulates-expression	SNAI2
SNAI2	downregulates-expression	VDR
SNAI1	downregulates-expression	VDR
GATA3	upregulates-expression	CHST4
HSF1	upregulates-expression	LDHA
TERT	downregulates-expression	E2F2
TERT	downregulates-expression	E2F1
TERT	downregulates-expression	E2F3
HDAC1	downregulates-expression	TXNIP
ANAPC7	upregulates-expression	IL6
ANAPC5	upregulates-expression	IL6
ANAPC4	upregulates-expression	IL6
ANAPC2	upregulates-expression	IL6
ANAPC1	upregulates-expression	IL6
ALDH1A1	upregulates-expression	CTNNB1
NFYA	upregulates-expression	CBS
BARD1	upregulates-expression	ESR1
RARA	upregulates-expression	THBD
DDIT3	upregulates-expression	TNFRSF10B
SP1	upregulates-expression	MUC6
SP1	upregulates-expression	MUC2
SLC2A2	upregulates-expression	EP300
EP300	upregulates-expression	SLC2A1
SP1	upregulates-expression	STARD3
NFYC	upregulates-expression	XBP1
NFYB	upregulates-expression	XBP1
NFYA	upregulates-expression	XBP1
BRD7	downregulates-expression	E2F3
SRF	downregulates-expression	SERPINE1
SP3	upregulates-expression	MUC6
SLC1A5	upregulates-expression	CTNNB1
ANAPC11	upregulates-expression	CXCL8
ANAPC10	upregulates-expression	CXCL8
ANAPC16	upregulates-expression	CXCL8
ANAPC15	upregulates-expression	CXCL8
PLAG1	upregulates-expression	CRLF1
CREBBP	upregulates-expression	GLI1
KAT2B	upregulates-expression	HES5
KAT2A	upregulates-expression	HES5
WT1	downregulates-expression	IGF1R
TRRAP	upregulates-expression	TERT
VEGFA	upregulates-expression	S1PR1
SP1	upregulates-expression	LOXL4
NFKBIA	downregulates-expression	EBI3
HPGD	downregulates-expression	GLI2
SIRT1	upregulates-expression	PER1
CDH2	upregulates-expression	NOTCH1
EHMT2	upregulates-expression	KLK3
RBBP4	downregulates-expression	TOP2A
NCOA2	upregulates-expression	HMGCR
NCOA1	upregulates-expression	HMGCR
RAD51	upregulates-expression	TP53
NCOA6	upregulates-expression	HMGCR
JUN	upregulates-expression	EDN1
EDN1	upregulates-expression	JUN
TP73	upregulates-expression	RAD51
STMN2	upregulates-expression	CTNNB1
STAT3	upregulates-expression	PPARA
STAT1	upregulates-expression	PPARA
SP1	upregulates-expression	MTA1
FN1	downregulates-expression	RELA
HDAC5	downregulates-expression	FGF2
FOXA1	upregulates-expression	COL18A1
MEF2A	upregulates-expression	SLC2A4
JUN	upregulates-expression	BRCA1
SMARCD3	upregulates-expression	CYP4A11
KAT2B	upregulates-expression	HEYL
KAT2A	upregulates-expression	HEYL
IFNAR2	downregulates-expression	TERT
KAT2B	upregulates-expression	HEY1
KAT2A	upregulates-expression	HEY2
KAT2A	upregulates-expression	HEY1
KAT2B	upregulates-expression	HEY2
NFE2L2	upregulates-expression	SLC39A1
NFE2L2	upregulates-expression	SLC39A5
NFE2L2	upregulates-expression	SLC39A4
NFE2L2	upregulates-expression	SLC39A3
NFE2L2	upregulates-expression	SLC39A2
APEX1	upregulates-expression	NFKB1
GTF2F1	upregulates-expression	RAD51D
HELZ2	upregulates-expression	RGL1
GTF2F2	upregulates-expression	RAD51D
NFE2L2	upregulates-expression	GLI2
MLX	upregulates-expression	AGPAT1
PDK4	upregulates-expression	E2F1
PIK3R3	upregulates-expression	SREBF1
NFE2L2	upregulates-expression	SLC39A9
NFE2L2	upregulates-expression	SLC39A8
NFE2L2	upregulates-expression	SLC39A7
NFE2L2	upregulates-expression	SLC39A6
HIF1A	upregulates-expression	ETS1
DNMT1	downregulates-expression	BIRC5
FANCI	upregulates-expression	BRCA1
BRCA1	upregulates-expression	FANCI
TP53	downregulates-expression	MAP4
GTF2H3	upregulates-expression	RAD51D
GTF2H2	upregulates-expression	RAD51D
GTF2H1	upregulates-expression	RAD51D
