source	interaction	target
SP1	upregulates-expression	FSCN1
MYOD1	upregulates-expression	RANBP17
TFCP2	upregulates-expression	SLC25A4
YY1	downregulates-expression	SLC25A4
POU5F1	upregulates-expression	PHC1
POU5F1	upregulates-expression	USP44
EGR2	upregulates-expression	EGR3
EGR3	upregulates-expression	EGR2
EGR2	upregulates-expression	CISH
CEBPB	upregulates-expression	RETN
ASCL1	upregulates-expression	KDM6B
HES1	upregulates-expression	KDM6B
MBD2	upregulates-expression	KDM6B
ASCL1	upregulates-expression	ME3
NR1H3	upregulates-expression	TGIF1
DNMT3B	upregulates-expression	AKT1
DNMT3B	upregulates-expression	PIK3C3
CEBPG	upregulates-expression	ADH1B
CEBPG	upregulates-expression	ADH4
RARA	upregulates-expression	SLC34A3
ARNT	upregulates-expression	CDKN1A
ARID4A	upregulates-expression	RUNX2
ZNF24	downregulates-expression	PDGFRB
SPI1	upregulates-expression	IL18R1
HR	upregulates-expression	NOS2
HR	upregulates-expression	SAMHD1
STAT3	upregulates-expression	SAMHD1
DDIT3	upregulates-expression	CDKN1A
TP53	upregulates-expression	SKP2
TP53	upregulates-expression	GSK3B
ATF4	upregulates-expression	MAP1LC3B
ZNF436	upregulates-expression	RNF114
DDIT3	upregulates-expression	FLT1
MYCN	upregulates-expression	PTK2
EGR1	upregulates-expression	FAP
E2F1	upregulates-expression	ANGPT2
ERG	upregulates-expression	GFI1
GATA2	upregulates-expression	GFI1
MEIS1	upregulates-expression	GFI1
RUNX1	upregulates-expression	GFI1
SPI1	upregulates-expression	GFI1
GFI1	downregulates-expression	SPI1
PPARD	upregulates-expression	PLIN2
NRL	downregulates-expression	RBP3
SP1	upregulates-expression	NEU3
SP3	upregulates-expression	NEU3
HLF	upregulates-expression	LMO2
TCF3	upregulates-expression	LMO2
KLF4	downregulates-expression	CD86
KLF4	downregulates-expression	CXCL10
KLF4	downregulates-expression	MSC
VDR	upregulates-expression	MED1
MED1	upregulates-expression	VDR
FOS	upregulates-expression	AQP5
JUN	upregulates-expression	AQP5
RELA	upregulates-expression	AQP5
SATB1	upregulates-expression	IL5
HBP1	upregulates-expression	TP63
TP63	upregulates-expression	HBP1
TBX5	upregulates-expression	TH
YY1	downregulates-expression	LEF1
HIF1A	downregulates-expression	LGALS1
STAT1	upregulates-expression	ESR1
CEBPB	upregulates-expression	BANP
CEBPB	upregulates-expression	TRIM35
SOX9	upregulates-expression	BEST1
SOX10	upregulates-expression	BEST1
REST	downregulates-expression	SYN1
PRDM1	upregulates-expression	PMAIP1
PRDM1	upregulates-expression	MKI67
PRDM1	downregulates-expression	PCNA
HMGA1	upregulates-expression	BCL2
HNF4A	upregulates-expression	SDC2
BATF2	upregulates-expression	CCNA2
MBD2	upregulates-expression	PHF8
CREB1	upregulates-expression	PPP2R2B
SP1	upregulates-expression	PPP2R2B
TFAP4	downregulates-expression	PPP2R2B
NR4A2	upregulates-expression	RET
FOXA1	upregulates-expression	MLXIPL
FOXA2	upregulates-expression	MLXIPL
CREB1	upregulates-expression	CALCA
CEBPG	upregulates-expression	CTSL
ETV6	downregulates-expression	FPGS
PBX1	upregulates-expression	FPGS
RUNX1	upregulates-expression	FPGS
TCF3	upregulates-expression	FPGS
ESR1	upregulates-expression	NELL2
ESR2	upregulates-expression	NELL2
SP1	upregulates-expression	TESC
SP3	upregulates-expression	TESC
ZBTB14	upregulates-expression	TESC
TP53	upregulates-expression	TRIM3
TP53	upregulates-expression	DHRS3
TP63	upregulates-expression	DHRS3
WT1	upregulates-expression	HTRA2
IRF1	upregulates-expression	UPP1
STAT1	upregulates-expression	UPP1
BCL11B	upregulates-expression	BTK
TP53	upregulates-expression	ATXN7
HIF1A	upregulates-expression	CITED1
HIF1A	upregulates-expression	GC
STAT5A	upregulates-expression	CD24
MYB	upregulates-expression	MDM2
RELA	upregulates-expression	GFI1
GFI1	upregulates-expression	RELA
GFI1	upregulates-expression	TNF
ZNF423	upregulates-expression	HES5
NKX2-5	upregulates-expression	JARID2
SPDEF	downregulates-expression	MMP9
MITF	upregulates-expression	DICER1
MYC	upregulates-expression	TRPC4AP
NRL	upregulates-expression	PIAS3
JUNB	upregulates-expression	MYL9
PPARG	upregulates-expression	IL10
KLF6	upregulates-expression	FSHB
NONO	upregulates-expression	TOP2B
SFPQ	upregulates-expression	TOP2B
TP53	upregulates-expression	PTN
KLF9	upregulates-expression	FGFR1
EGR1	upregulates-expression	DEFB4B
EGR2	upregulates-expression	DEFB4B
PAX6	upregulates-expression	CDH2
GCM2	upregulates-expression	PTH
PROX1	upregulates-expression	GHRHR
PPARG	upregulates-expression	SLC22A5
NR4A3	upregulates-expression	ICAM1
NKX3-1	upregulates-expression	TRIM17
NKX2-5	upregulates-expression	DKK1
NKX2-5	upregulates-expression	MYH16
ESRRA	upregulates-expression	CYCS
VSX2	upregulates-expression	HLA-DQB1
GLI3	upregulates-expression	HLA-DRB1
SNAI1	upregulates-expression	KDM1A
ERG	upregulates-expression	CXCR4
MYC	upregulates-expression	LIN28A
ATF4	upregulates-expression	DDR2
CEBPB	upregulates-expression	DDR2
CEBPG	upregulates-expression	DDR2
SNAI2	downregulates-expression	CCND1
HOXA10	upregulates-expression	CBX2
EZH2	downregulates-expression	HOXA10
ID1	upregulates-expression	PDLIM7
ESR2	upregulates-expression	WNT2
HSF1	upregulates-expression	CDKN1B
JUN	upregulates-expression	HSPA4
KLF15	upregulates-expression	MYOCD
IKZF1	downregulates-expression	MYC
IKZF3	downregulates-expression	MYC
GTF2I	upregulates-expression	AKAP12
GTF2I	upregulates-expression	SRC
HNF1A	upregulates-expression	CDH17
NCOR1	upregulates-expression	KLK3
NCOR2	upregulates-expression	KLK3
TP53	upregulates-expression	FMO3
SOX9	downregulates-expression	CCN2
HNF4A	upregulates-expression	CCN2
ATF2	upregulates-expression	SULT4A1
CREB1	upregulates-expression	SULT4A1
MYC	upregulates-expression	RBFOX2
JUN	upregulates-expression	RBFOX2
MYC	upregulates-expression	MAPK8
E2F2	upregulates-expression	AHR
E2F2	upregulates-expression	ARNT
EOMES	upregulates-expression	NES
FOXA2	upregulates-expression	ABCC2
FOXA2	upregulates-expression	GCK
HNF1A	upregulates-expression	SLCO1A2
NFKB1	upregulates-expression	MMP13
TFAP4	upregulates-expression	PIN1
KLF7	upregulates-expression	NGF
MAFB	upregulates-expression	IFNB1
SRF	upregulates-expression	IVL
KAT6A	upregulates-expression	CD34
KAT6A	upregulates-expression	KMT2A
KMT2A	upregulates-expression	CD34
CEBPG	upregulates-expression	ATF3
HBP1	upregulates-expression	CDKN2A
CEBPB	upregulates-expression	IGFBP5
CEBPG	upregulates-expression	IGFBP5
SPI1	upregulates-expression	CXCL9
STAT5B	upregulates-expression	BCL2L1
SP1	upregulates-expression	ACVRL1
AR	upregulates-expression	ERBB3
CREB1	upregulates-expression	NRF1
RELA	upregulates-expression	NRF1
TP53	upregulates-expression	EHMT1
PPARG	downregulates-expression	RUNX2
RORA	upregulates-expression	WNT2
SP1	upregulates-expression	KCTD11
MAFB	upregulates-expression	PKD2
PPARD	upregulates-expression	CXCL8
L3MBTL1	upregulates-expression	CCNE1
TP53	upregulates-expression	MAP2
NR2E1	upregulates-expression	DCX
TP53	upregulates-expression	ANKRD1
NRF1	upregulates-expression	ACACA
NRF1	downregulates-expression	ACACB
NRF1	upregulates-expression	PRKAA1
ZFHX3	upregulates-expression	ZFHX3
NSD2	upregulates-expression	NSD3
LEF1	upregulates-expression	ENAM
LHX2	upregulates-expression	ROBO3
HIF1A	upregulates-expression	PPFIA4
MTF1	upregulates-expression	INS
TP53	downregulates-expression	ABCG2
ELF1	upregulates-expression	MEIS1
ATF3	upregulates-expression	STAT1
IKZF2	upregulates-expression	INPP5D
IKZF1	upregulates-expression	INPP5D
STAT3	upregulates-expression	DDAH1
MYB	upregulates-expression	RPL4
GTF3A	upregulates-expression	NPPB
SP1	upregulates-expression	FHL2
JUN	upregulates-expression	TP63
MYT1	upregulates-expression	MBP
MYT1	upregulates-expression	OPALIN
ID2	upregulates-expression	NOTCH1
NFIA	downregulates-expression	HES1
TP53	upregulates-expression	RB1CC1
NR1H3	upregulates-expression	MLXIPL
TBR1	upregulates-expression	AUTS2
TEF	upregulates-expression	CXCL8
YBX3	upregulates-expression	F11R
YBX3	upregulates-expression	NEK1
HSF4	upregulates-expression	HSPB1
HNF4A	upregulates-expression	C1QTNF5
PPARG	upregulates-expression	NOX4
PITX2	upregulates-expression	PKD2
PITX2	upregulates-expression	G6PC2
HSF1	downregulates-expression	CDKN1A
EZH2	upregulates-expression	SLIT2
ESR1	downregulates-expression	NQO1
CEBPA	upregulates-expression	CYP2B6
DNMT1	upregulates-expression	SFN
DNMT3A	upregulates-expression	SFN
DNMT3A	upregulates-expression	TERT
FOS	upregulates-expression	CCN1
CEBPB	upregulates-expression	CPT1A
FOXA2	upregulates-expression	CD320
MZF1	upregulates-expression	CD320
RREB1	upregulates-expression	CD320
FOXA1	upregulates-expression	UGT2B17
NFE2L2	upregulates-expression	NOTCH1
ATF4	upregulates-expression	TNFRSF11A
KLF2	downregulates-expression	EDN1
KLF2	upregulates-expression	MAPK7
TFAP2C	upregulates-expression	GREB1
SPI1	upregulates-expression	DUSP7
BCL6	upregulates-expression	RGS4
NFYA	upregulates-expression	RGS4
CEBPB	upregulates-expression	RGS4
BCL6	upregulates-expression	CASP1
NFYA	upregulates-expression	CASP1
TBP	upregulates-expression	CYP1B1
TBP	upregulates-expression	KAT2B
MYC	upregulates-expression	TFRC
NR3C1	upregulates-expression	EPO
IRF1	upregulates-expression	TRIM22
SMAD7	downregulates-expression	VEGFA
EGR1	downregulates-expression	CASP1
EGR1	upregulates-expression	IGFBP6
YBX3	downregulates-expression	HBG2
CEBPB	upregulates-expression	ACACA
CEBPB	upregulates-expression	RICTOR
XBP1	upregulates-expression	NOS2
ELK4	upregulates-expression	FOS
JUN	upregulates-expression	FBXW7
JUN	downregulates-expression	PRKN
KLF5	downregulates-expression	ABCG2
REL	upregulates-expression	IL21
NFAT5	upregulates-expression	AQP1
STAT5B	upregulates-expression	EGFR
MYC	upregulates-expression	MIR17HG
PREB	upregulates-expression	ABCA1
SP1	upregulates-expression	SOCS1
GFI1	upregulates-expression	SOCS1
EPAS1	upregulates-expression	CSF1R
EPAS1	upregulates-expression	IL18R1
MBD2	upregulates-expression	FGFR1
MBD2	upregulates-expression	ME3
NFATC3	upregulates-expression	EDN1
GLI1	upregulates-expression	CDK2
MBD2	upregulates-expression	RBL2
FOXL2	upregulates-expression	MC2R
NR5A1	upregulates-expression	FOXL2
STAT6	upregulates-expression	ITGA2B
DDIT3	downregulates-expression	ATF5
ATF5	upregulates-expression	DDIT3
FOXO3	upregulates-expression	TXNIP
SMAD2	upregulates-expression	IL6R
BMAL1	downregulates-expression	VWF
CLOCK	upregulates-expression	VWF
TFAP2B	upregulates-expression	CD36
TFAP2A	upregulates-expression	CD36
TFAP2B	upregulates-expression	TFAP2A
CUX1	upregulates-expression	LINGO1
POU2F1	upregulates-expression	PRL
XBP1	downregulates-expression	IFNB1
NR4A1	downregulates-expression	BIRC5
PPARG	downregulates-expression	SIRT1
SIRT1	downregulates-expression	PPARG
HNF4A	upregulates-expression	APOM
YY1	upregulates-expression	VEGFA
ZNF217	upregulates-expression	ERBB3
CEBPE	upregulates-expression	PIK3CG
TP63	upregulates-expression	ATM
KLF15	upregulates-expression	CMKLR1
PPARA	upregulates-expression	CMKLR1
TP53	upregulates-expression	DDX17
YY1	downregulates-expression	CNMD
E2F1	downregulates-expression	TAPBP
ESR2	upregulates-expression	BCL2
NCOA2	upregulates-expression	BCL2
YY1	upregulates-expression	ADORA2A
MBD2	upregulates-expression	NOG
SMAD1	upregulates-expression	NOG
SMAD4	upregulates-expression	NOG
FOXJ1	upregulates-expression	SPAG6
SOX5	upregulates-expression	SPAG6
PAX5	upregulates-expression	SLC9A8
EGR1	upregulates-expression	TNFSF11
TP53	upregulates-expression	HNRNPK
IRF4	upregulates-expression	IL9
THAP9	upregulates-expression	IL9
ESR1	downregulates-expression	CYP2C19
ZIC2	upregulates-expression	SLC6A4
KLF1	upregulates-expression	BCL11A
ERG	upregulates-expression	LMO2
LMO2	upregulates-expression	ERG
LMO2	upregulates-expression	FLI1
FLI1	upregulates-expression	LMO2
IRF8	downregulates-expression	GAS2
ETV6	downregulates-expression	GAS2
TFCP2	upregulates-expression	PIN1
SP1	upregulates-expression	IBSP
SP7	upregulates-expression	IBSP
SMARCA1	upregulates-expression	IBSP
SP7	upregulates-expression	MAPK1
ID1	upregulates-expression	CDK6
MITF	upregulates-expression	CDK6
MYC	upregulates-expression	CDK6
STAT5B	upregulates-expression	CDK6
ZNF382	downregulates-expression	CDK6
MTA1	upregulates-expression	WNT1
PAX3	upregulates-expression	KCNN3
SP3	downregulates-expression	KCNN3
PRRX1	downregulates-expression	SP7
ZXDC	upregulates-expression	CDKN1C
ZXDC	upregulates-expression	IL5
HNF4A	upregulates-expression	AGT
NFIB	upregulates-expression	TSHB
MYB	upregulates-expression	KLF1
MYB	upregulates-expression	LMO2
KMT2A	upregulates-expression	TERT
SP1	upregulates-expression	MS4A1
STAT3	upregulates-expression	ROR1
RORA	upregulates-expression	ROR1
RORA	upregulates-expression	IL6
POU3F1	upregulates-expression	IL6
STAT1	upregulates-expression	TYK2
STAT1	upregulates-expression	POU3F1
SP1	upregulates-expression	SPARC
RELA	upregulates-expression	ADAM12
NR0B2	upregulates-expression	CRTC2
MTF1	upregulates-expression	SLC40A1
USF1	upregulates-expression	TAC1
CEBPB	upregulates-expression	EGF
CEBPB	upregulates-expression	GJA1
NFE2L2	upregulates-expression	CRBN
FOXA2	upregulates-expression	GATA4
ELF4	upregulates-expression	AGTR2
CREB1	upregulates-expression	LPL
FOXN1	upregulates-expression	CHD4
ATF3	downregulates-expression	ADIPOR1
SPI1	upregulates-expression	SLC6A7
JUN	downregulates-expression	CCN2
TP53	upregulates-expression	CCN2
MYC	upregulates-expression	CCNG2
MYC	upregulates-expression	WIF1
ZBTB17	upregulates-expression	WIF1
CDX2	upregulates-expression	ABCB1
TFCP2	upregulates-expression	H1-2
NFKB1	upregulates-expression	UACA
MTA1	upregulates-expression	MYD88
MTA1	upregulates-expression	CXCL2
MTA1	upregulates-expression	IL1B
MTA1	upregulates-expression	TNF
RELA	upregulates-expression	MYD88
MTA1	upregulates-expression	MTA1
DNMT1	upregulates-expression	FSHB
DNMT1	upregulates-expression	LHB
ISL1	upregulates-expression	FSHB
ISL1	upregulates-expression	LHB
STAT5B	upregulates-expression	SERPINA3
STAT5B	upregulates-expression	SOCS2
ATF2	upregulates-expression	DUSP1
JUN	upregulates-expression	DUSP1
PITX2	upregulates-expression	S1PR1
TBX1	upregulates-expression	ARRB2
KLF11	upregulates-expression	UCP1
KLF15	upregulates-expression	TYRP1
KLF15	upregulates-expression	UCP1
KLF4	upregulates-expression	MFN2
E2F4	upregulates-expression	ZNF350
E2F6	upregulates-expression	ZNF350
TFE3	upregulates-expression	COL1A2
TFE3	upregulates-expression	TGFB1
TSC22D1	upregulates-expression	COL1A2
HOXB7	upregulates-expression	KDM1A
HOXD8	upregulates-expression	KDM1A
RARG	upregulates-expression	KDM1A
FOXP1	upregulates-expression	FGF16
FOXP1	upregulates-expression	FGF17
FOXP1	upregulates-expression	FGF20
FOXP1	upregulates-expression	FGF3
FOXP1	upregulates-expression	NKX2-5
E2F4	downregulates-expression	PPARGC1A
EPAS1	upregulates-expression	EIF3E
MBD2	upregulates-expression	KRT27
FOXN1	upregulates-expression	CDH1
LHX2	upregulates-expression	CDH1
MTA2	downregulates-expression	CDH1
UTF1	upregulates-expression	CA9
EGR1	upregulates-expression	MYH6
MYC	downregulates-expression	ERBB2
KLF4	upregulates-expression	SCARB1
MAFA	upregulates-expression	CRYAA
ESR1	upregulates-expression	ZFHX3
ZFHX3	upregulates-expression	ESR1
JUN	downregulates-expression	MBP
RELA	upregulates-expression	RAPSN
HR	upregulates-expression	RAPSN
CXXC1	upregulates-expression	PPP1CC
TFCP2	upregulates-expression	PPP1CC
HAND2	upregulates-expression	FN1
NRF1	upregulates-expression	SLC46A1
RARA	upregulates-expression	OLFM4
KLF4	upregulates-expression	CDH5
KLF9	upregulates-expression	PPARG
GATA3	upregulates-expression	FGF4
MSC	upregulates-expression	TRIP10
ELK1	upregulates-expression	SERPINE1
SREBF2	upregulates-expression	PON1
TP63	downregulates-expression	YAP1
RARB	upregulates-expression	TRIM16
ZBTB16	upregulates-expression	AGTR2
LMO2	downregulates-expression	ZEB1
SMAD3	upregulates-expression	SLC5A8
CTCF	downregulates-expression	BCL6
MYBL2	upregulates-expression	CDKN2A
HNF4A	upregulates-expression	TTR
FOXM1	upregulates-expression	TTR
HNF1A	upregulates-expression	TTR
FOXA2	upregulates-expression	TTR
NR1I2	upregulates-expression	HGF
FOXA1	upregulates-expression	UGT2B15
STAT5A	upregulates-expression	RHOH
AR	upregulates-expression	NRP1
SP1	upregulates-expression	SMAD3
CREB1	upregulates-expression	GAD2
NFX1	upregulates-expression	NFKB1
GATA4	upregulates-expression	IGFBP5
TFCP2	upregulates-expression	TF
TFCP2	upregulates-expression	APP
CEBPB	upregulates-expression	PRKAA1
NR2F1	upregulates-expression	LHB
NR2F2	upregulates-expression	LHB
ZNF513	upregulates-expression	ARR3
SSRP1	upregulates-expression	CCND1
SNAI2	upregulates-expression	L1CAM
TSC22D1	upregulates-expression	CNP
SOX17	downregulates-expression	LEF1
EGR3	upregulates-expression	CSF2
KAT5	upregulates-expression	CSF2
HR	upregulates-expression	RAD51
JDP2	downregulates-expression	CCNA2
SMAD1	upregulates-expression	ACTA2
TCF7L2	upregulates-expression	ACVRL1
SMAD1	upregulates-expression	TCF7L2
TCF7L2	upregulates-expression	SMAD1
HNF4A	upregulates-expression	ASAH2
JUN	upregulates-expression	SLC6A6
TP53	upregulates-expression	MFN2
E2F1	upregulates-expression	ELF4
TP53	downregulates-expression	ELF4
ELF4	downregulates-expression	TP53
TP53	upregulates-expression	MEFV
ELF4	upregulates-expression	MEFV
YY1	upregulates-expression	COX7C
CREB1	downregulates-expression	TFAP2A
E2F1	downregulates-expression	TFAP2A
NFE2L2	upregulates-expression	CBR3
LEF1	downregulates-expression	POU1F1
ZEB1	downregulates-expression	TP73
ERG	upregulates-expression	EGFL7
GATA2	upregulates-expression	EGFL7
ZNF277	upregulates-expression	BMI1
ZNF277	upregulates-expression	CDKN2A
MEIS1	upregulates-expression	KRT19
MEIS2	upregulates-expression	KRT19
TFAP2A	upregulates-expression	FXN
SRF	upregulates-expression	FXN
EGR3	upregulates-expression	FXN
HNF1A	upregulates-expression	CLCN5
WT1	upregulates-expression	CDH5
ZNF699	upregulates-expression	CDK2
JUN	upregulates-expression	OGA
KAT7	upregulates-expression	MAPK8
AR	upregulates-expression	PRKD3
STAT3	upregulates-expression	RELA
RELA	upregulates-expression	STAT3
FOXO3	upregulates-expression	SIRT6
NRF1	upregulates-expression	SIRT1
NRF1	upregulates-expression	SIRT6
SP7	upregulates-expression	SOST
PITX2	upregulates-expression	CDKN1A
TBX1	downregulates-expression	CDKN1A
XBP1	upregulates-expression	BHLHA15
CEBPA	upregulates-expression	FOLR1
AR	upregulates-expression	FOLR1
HSF1	upregulates-expression	INS
NR1D1	downregulates-expression	NPAS2
RORA	upregulates-expression	NPAS2
DNMT1	upregulates-expression	PHEX
RELA	upregulates-expression	PHEX
TGFB1I1	upregulates-expression	MYC
TGFB1I1	upregulates-expression	TGFB1
DLX4	downregulates-expression	BRCA1
PAX7	upregulates-expression	FSD1
FOXA2	downregulates-expression	SNAI2
TFCP2	upregulates-expression	PRL
TFCP2	upregulates-expression	TSHB
THRB	upregulates-expression	THRSP
PITX2	upregulates-expression	TNFAIP3
SNAI1	upregulates-expression	ERCC1
AHR	upregulates-expression	CYP19A1
GATA6	upregulates-expression	PDGFRA
ETV4	downregulates-expression	SHH
ETV5	downregulates-expression	SHH
TWIST1	downregulates-expression	SHH
NR1H3	upregulates-expression	SLCO1B1
NR1H4	upregulates-expression	SLCO1B1
ATF3	upregulates-expression	AQP1
DDIT3	downregulates-expression	PPARG
PPARG	upregulates-expression	DDIT3
CEBPB	upregulates-expression	TLR8
CEBPD	upregulates-expression	TLR8
STAT1	upregulates-expression	TLR8
HNF1A	upregulates-expression	SLC22A9
HNF1A	upregulates-expression	SLC22A24
HNF1A	upregulates-expression	OAT
NR4A2	upregulates-expression	DUSP1
CTNNB1	upregulates-expression	STAT3
STAT3	upregulates-expression	CTNNB1
ID3	upregulates-expression	GAST
PTF1A	upregulates-expression	GAST
ELF5	downregulates-expression	CCND2
NFATC1	upregulates-expression	ACP5
TP53	upregulates-expression	PANK1
STAT1	upregulates-expression	CXCL10
TCF12	upregulates-expression	KRT9
