source	interaction	target
FOS	upregulates-expression	TMEM65
FOS	upregulates-expression	TMEM91
FOS	upregulates-expression	TMTC1
FOS	upregulates-expression	TNFAIP3
FOS	upregulates-expression	TNS4
FOS	upregulates-expression	TRAF3IP2
FOS	upregulates-expression	TRAPPC3
FOS	upregulates-expression	TRAPPC3L
FOS	upregulates-expression	TRIM16
FOS	upregulates-expression	TRIM69
FOS	upregulates-expression	TRPC4AP
FOS	upregulates-expression	TRPV3
FOS	upregulates-expression	TSPAN15
FOS	upregulates-expression	TSPAN18
FOS	upregulates-expression	UBR4
FOS	upregulates-expression	UNC5CL
FOS	upregulates-expression	UNC5D
FOS	upregulates-expression	URM1
FOS	upregulates-expression	USP3
FOS	upregulates-expression	USP47
FOS	upregulates-expression	USP54
FOS	upregulates-expression	UVSSA
FOS	upregulates-expression	VARS2
FOS	upregulates-expression	VEZT
FOS	upregulates-expression	VILL
FOS	upregulates-expression	VSTM4
FOS	upregulates-expression	VTCN1
FOS	upregulates-expression	WASF2
FOS	upregulates-expression	WDR37
FOS	upregulates-expression	WDR45
FOS	upregulates-expression	WDR47
FOS	upregulates-expression	WDR59
FOS	upregulates-expression	XPNPEP2
FOS	upregulates-expression	XRRA1
FOS	upregulates-expression	YWHAZ
FOS	upregulates-expression	ZC3H12D
FOS	upregulates-expression	ZC3H7A
FOS	upregulates-expression	ZDHHC5
FOS	upregulates-expression	ZG16
FOS	upregulates-expression	ZKSCAN1
FOS	upregulates-expression	ZKSCAN5
FOS	upregulates-expression	ZNF100
FOS	upregulates-expression	ZNF280A
FOS	upregulates-expression	ZNF280D
FOS	upregulates-expression	ZNF468
FOS	upregulates-expression	ZNF512
FOS	upregulates-expression	ZNF623
FOS	upregulates-expression	ZNF85
FOSB	upregulates-expression	RUNX2
FOSL1	upregulates-expression	ACP5
FOSL1	upregulates-expression	AMPD3
FOSL1	upregulates-expression	ANXA1
FOSL1	upregulates-expression	B4GALT5
FOSL1	upregulates-expression	CEMIP2
FOSL1	upregulates-expression	CRISPLD2
FOSL1	upregulates-expression	CUEDC1
FOSL1	upregulates-expression	DDX60L
FOSL1	upregulates-expression	ERC1
FOSL1	upregulates-expression	ESYT2
FOSL1	upregulates-expression	GADD45A
FOSL1	upregulates-expression	GPRC5A
FOSL1	upregulates-expression	HRH1
FOSL1	upregulates-expression	IL1R1
FOSL1	upregulates-expression	KALRN
FOSL1	upregulates-expression	KCNMA1
FOSL1	upregulates-expression	KDM4C
FOSL1	upregulates-expression	KIAA1217
FOSL1	upregulates-expression	LDLR
FOSL1	upregulates-expression	LITAF
FOSL1	upregulates-expression	LPP
FOSL1	upregulates-expression	MBNL2
FOSL1	upregulates-expression	MET
FOSL1	upregulates-expression	MICAL2
FOSL1	upregulates-expression	PALLD
FOSL1	upregulates-expression	PHACTR4
FOSL1	upregulates-expression	PHC2
FOSL1	upregulates-expression	PIM1
FOSL1	upregulates-expression	RTN4
FOSL1	upregulates-expression	RUNX1
FOSL1	upregulates-expression	SH3KBP1
FOSL1	upregulates-expression	SPIDR
FOSL1	upregulates-expression	SPRED2
FOSL1	upregulates-expression	STAT3
FOSL1	upregulates-expression	STON2
FOSL1	upregulates-expression	TACC2
FOSL1	upregulates-expression	VMP1
FOSL1	upregulates-expression	WWTR1
FOSL1	upregulates-expression	ZBTB20
FOSL2	upregulates-expression	ABCC3
FOSL2	upregulates-expression	ABR
FOSL2	upregulates-expression	ADGRG6
FOSL2	upregulates-expression	ANXA2
FOSL2	upregulates-expression	ARID5B
FOSL2	upregulates-expression	AUTS2
FOSL2	upregulates-expression	B4GALT5
FOSL2	upregulates-expression	BCAR1
FOSL2	upregulates-expression	BHLHE40
FOSL2	upregulates-expression	C2CD3
FOSL2	upregulates-expression	CALD1
FOSL2	upregulates-expression	CAST
FOSL2	upregulates-expression	CEMIP2
FOSL2	upregulates-expression	CMIP
FOSL2	upregulates-expression	CRISPLD2
FOSL2	upregulates-expression	CTNNA1
FOSL2	upregulates-expression	CTSB
FOSL2	upregulates-expression	CUEDC1
FOSL2	upregulates-expression	DDX60L
FOSL2	upregulates-expression	EGFR
FOSL2	upregulates-expression	ELL
FOSL2	upregulates-expression	ERC1
FOSL2	upregulates-expression	ERGIC1
FOSL2	upregulates-expression	ETS2
FOSL2	upregulates-expression	ETV4
FOSL2	upregulates-expression	FOXK1
FOSL2	upregulates-expression	HIVEP2
FOSL2	upregulates-expression	HRH1
FOSL2	upregulates-expression	KALRN
FOSL2	upregulates-expression	KCNMA1
FOSL2	upregulates-expression	KIAA1217
FOSL2	upregulates-expression	KLF6
FOSL2	upregulates-expression	KLF9
FOSL2	upregulates-expression	KRT8
FOSL2	upregulates-expression	LDLR
FOSL2	upregulates-expression	LMNA
FOSL2	upregulates-expression	MATN2
FOSL2	upregulates-expression	MIDN
FOSL2	upregulates-expression	NCOA7
FOSL2	upregulates-expression	NEDD9
FOSL2	upregulates-expression	NIBAN2
FOSL2	upregulates-expression	PALLD
FOSL2	upregulates-expression	PARN
FOSL2	upregulates-expression	PDE4D
FOSL2	upregulates-expression	PFKFB3
FOSL2	upregulates-expression	PTP4A1
FOSL2	upregulates-expression	RAPGEF4
FOSL2	upregulates-expression	RERE
FOSL2	upregulates-expression	RHOBTB1
FOSL2	upregulates-expression	RND3
FOSL2	upregulates-expression	RPGR
FOSL2	upregulates-expression	RTN4
FOSL2	upregulates-expression	SEC14L1
FOSL2	upregulates-expression	SERPINE1
FOSL2	upregulates-expression	SH3KBP1
FOSL2	upregulates-expression	SLC7A5
FOSL2	upregulates-expression	SMAD3
FOSL2	upregulates-expression	SPHK1
FOSL2	upregulates-expression	SPRED2
FOSL2	upregulates-expression	SPSB1
FOSL2	upregulates-expression	STK40
FOSL2	upregulates-expression	TGM2
FOSL2	upregulates-expression	TIAM2
FOSL2	upregulates-expression	TNC
FOSL2	upregulates-expression	VMP1
FOSL2	upregulates-expression	WWTR1
FOSL2	upregulates-expression	ZBTB20
FOSL2	upregulates-expression	ZFP36L1
FOXA1	upregulates-expression	AACS
FOXA1	upregulates-expression	ABCB11
FOXA1	upregulates-expression	ABHD12
FOXA1	upregulates-expression	ACSL1
FOXA1	upregulates-expression	ADAM29
FOXA1	upregulates-expression	ADI1
FOXA1	upregulates-expression	AEBP2
FOXA1	upregulates-expression	AGMO
FOXA1	upregulates-expression	AKNA
FOXA1	upregulates-expression	AKR1C1
FOXA1	upregulates-expression	ALMS1
FOXA1	upregulates-expression	AMTN
FOXA1	upregulates-expression	ANKRD1
FOXA1	upregulates-expression	ANTXR2
FOXA1	upregulates-expression	APOD
FOXA1	upregulates-expression	APOO
FOXA1	upregulates-expression	ARAF
FOXA1	upregulates-expression	ARHGAP35
FOXA1	upregulates-expression	ARHGEF10
FOXA1	upregulates-expression	ARIH1
FOXA1	upregulates-expression	ARIH2
FOXA1	upregulates-expression	ARL14EP
FOXA1	upregulates-expression	ARNT
FOXA1	upregulates-expression	ARPP21
FOXA1	upregulates-expression	ARRDC2
FOXA1	upregulates-expression	ATAD1
FOXA1	upregulates-expression	ATP11B
FOXA1	upregulates-expression	ATP6V0A1
FOXA1	upregulates-expression	BAZ2B
FOXA1	upregulates-expression	BCLAF3
FOXA1	upregulates-expression	BNC2
FOXA1	upregulates-expression	BPTF
FOXA1	upregulates-expression	BRPF3
FOXA1	upregulates-expression	BTBD8
FOXA1	upregulates-expression	C10orf90
FOXA1	upregulates-expression	C1QTNF9B
FOXA1	upregulates-expression	CACNA1C
FOXA1	upregulates-expression	CALCOCO2
FOXA1	upregulates-expression	CATSPERB
FOXA1	upregulates-expression	CAV1
FOXA1	upregulates-expression	CAV2
FOXA1	upregulates-expression	CCDC178
FOXA1	upregulates-expression	CCNP
FOXA1	upregulates-expression	CD101
FOXA1	upregulates-expression	CD44
FOXA1	upregulates-expression	CDH19
FOXA1	upregulates-expression	CDH26
FOXA1	upregulates-expression	CDH5
FOXA1	upregulates-expression	CDIN1
FOXA1	upregulates-expression	CDKL5
FOXA1	upregulates-expression	CDKN1A
FOXA1	upregulates-expression	CECR2
FOXA1	upregulates-expression	CENPI
FOXA1	upregulates-expression	CEP135
FOXA1	upregulates-expression	CEP152
FOXA1	upregulates-expression	CEP57L1
FOXA1	upregulates-expression	CHAD
FOXA1	upregulates-expression	CHCHD3
FOXA1	upregulates-expression	CKAP5
FOXA1	upregulates-expression	CLN3
FOXA1	upregulates-expression	CLUL1
FOXA1	upregulates-expression	CNEP1R1
FOXA1	upregulates-expression	CORO2B
FOXA1	upregulates-expression	CP
FOXA1	upregulates-expression	CPOX
FOXA1	upregulates-expression	CYP27C1
FOXA1	upregulates-expression	CYP2C8
FOXA1	upregulates-expression	CYP39A1
FOXA1	upregulates-expression	DAPK1
FOXA1	upregulates-expression	DAPP1
FOXA1	upregulates-expression	DAZL
FOXA1	upregulates-expression	DCBLD1
FOXA1	upregulates-expression	DCHS2
FOXA1	upregulates-expression	DCN
FOXA1	upregulates-expression	DEFB112
FOXA1	upregulates-expression	DENND2B
FOXA1	upregulates-expression	DEPDC5
FOXA1	upregulates-expression	DHCR24
FOXA1	upregulates-expression	DHRS7
FOXA1	upregulates-expression	DIPK1A
FOXA1	upregulates-expression	DIXDC1
FOXA1	upregulates-expression	DLC1
FOXA1	upregulates-expression	DMC1
FOXA1	upregulates-expression	DMD
FOXA1	upregulates-expression	DNAH7
FOXA1	upregulates-expression	DNAJC16
FOXA1	upregulates-expression	DNPEP
FOXA1	upregulates-expression	DOCK9
FOXA1	upregulates-expression	DPAGT1
FOXA1	upregulates-expression	DPF3
FOXA1	upregulates-expression	DRD3
FOXA1	upregulates-expression	DROSHA
FOXA1	upregulates-expression	DSE
FOXA1	upregulates-expression	DYNC1LI1
FOXA1	upregulates-expression	EAPP
FOXA1	upregulates-expression	EEPD1
FOXA1	upregulates-expression	EID2
FOXA1	upregulates-expression	ELK3
FOXA1	upregulates-expression	EML5
FOXA1	upregulates-expression	EPB41
FOXA1	upregulates-expression	EPHA1
FOXA1	upregulates-expression	EPS8L2
FOXA1	upregulates-expression	ESPNL
FOXA1	upregulates-expression	FAM107B
FOXA1	upregulates-expression	FAM120B
FOXA1	upregulates-expression	FAM53B
FOXA1	upregulates-expression	FASTKD1
FOXA1	upregulates-expression	FBXL18
FOXA1	upregulates-expression	FBXO11
FOXA1	upregulates-expression	FBXO48
FOXA1	upregulates-expression	FCHO2
FOXA1	upregulates-expression	FDFT1
FOXA1	upregulates-expression	FGD4
FOXA1	upregulates-expression	FKBP15
FOXA1	upregulates-expression	FLT3
FOXA1	upregulates-expression	FMN1
FOXA1	upregulates-expression	FNDC1
FOXA1	upregulates-expression	FOXO3
FOXA1	upregulates-expression	FUT10
FOXA1	upregulates-expression	GABRR3
FOXA1	upregulates-expression	GALNT10
FOXA1	upregulates-expression	GALNT14
FOXA1	upregulates-expression	GBE1
FOXA1	upregulates-expression	GC
FOXA1	upregulates-expression	GCNT2
FOXA1	upregulates-expression	GDF15
FOXA1	upregulates-expression	GHRH
FOXA1	upregulates-expression	GLDN
FOXA1	upregulates-expression	GLRA3
FOXA1	upregulates-expression	GMFB
FOXA1	upregulates-expression	GOPC
FOXA1	upregulates-expression	GPHN
FOXA1	upregulates-expression	GRB14
FOXA1	upregulates-expression	H2AC16
FOXA1	upregulates-expression	HELZ
FOXA1	upregulates-expression	HLF
FOXA1	upregulates-expression	HMGCR
FOXA1	upregulates-expression	HRH1
FOXA1	upregulates-expression	HTATSF1
FOXA1	upregulates-expression	HTR4
FOXA1	upregulates-expression	IBTK
FOXA1	upregulates-expression	IGSF5
FOXA1	upregulates-expression	IL16
FOXA1	upregulates-expression	IL2
FOXA1	upregulates-expression	IL21
FOXA1	upregulates-expression	IL6ST
FOXA1	upregulates-expression	INMT
FOXA1	upregulates-expression	INSL4
FOXA1	upregulates-expression	INTS6
FOXA1	upregulates-expression	INTU
FOXA1	upregulates-expression	ISX
FOXA1	upregulates-expression	ITPRID1
FOXA1	upregulates-expression	IVNS1ABP
FOXA1	upregulates-expression	KARS1
FOXA1	upregulates-expression	KCND3
FOXA1	upregulates-expression	KCNJ16
FOXA1	upregulates-expression	KIF2A
FOXA1	upregulates-expression	KIT
FOXA1	upregulates-expression	KLHL6
FOXA1	upregulates-expression	KLRC2
FOXA1	upregulates-expression	KLRG1
FOXA1	upregulates-expression	KRT13
FOXA1	upregulates-expression	LAMA4
FOXA1	upregulates-expression	LCP1
FOXA1	upregulates-expression	LCP2
FOXA1	upregulates-expression	LEPR
FOXA1	upregulates-expression	LIPC
FOXA1	upregulates-expression	LIPJ
FOXA1	upregulates-expression	LRRC37A3
FOXA1	upregulates-expression	TOMT
FOXA1	upregulates-expression	LRRC51
FOXA1	upregulates-expression	LYPD6
FOXA1	upregulates-expression	MAB21L3
FOXA1	upregulates-expression	MACROD1
FOXA1	upregulates-expression	MAMDC2
FOXA1	upregulates-expression	MANBA
FOXA1	upregulates-expression	MAP2K6
FOXA1	upregulates-expression	MAP3K8
FOXA1	upregulates-expression	MAP9
FOXA1	upregulates-expression	MARCHF10
FOXA1	upregulates-expression	MBL2
FOXA1	upregulates-expression	MCHR1
FOXA1	upregulates-expression	MFSD6
FOXA1	upregulates-expression	MICU2
FOXA1	upregulates-expression	MIDEAS
FOXA1	upregulates-expression	MINDY4
FOXA1	upregulates-expression	MLLT10
FOXA1	upregulates-expression	MSH2
FOXA1	upregulates-expression	MSRA
FOXA1	upregulates-expression	MTMR6
FOXA1	upregulates-expression	MYLK3
FOXA1	upregulates-expression	MYO5B
FOXA1	upregulates-expression	NCBP1
FOXA1	upregulates-expression	NCOR1
FOXA1	upregulates-expression	NECAB1
FOXA1	upregulates-expression	NEDD4
FOXA1	upregulates-expression	NIPAL2
FOXA1	upregulates-expression	NMD3
FOXA1	upregulates-expression	NOX5
FOXA1	upregulates-expression	NPEPPS
FOXA1	upregulates-expression	NRK
FOXA1	upregulates-expression	NT5DC1
FOXA1	upregulates-expression	NT5M
FOXA1	upregulates-expression	NUCB2
FOXA1	upregulates-expression	NUP210L
FOXA1	upregulates-expression	OPN3
FOXA1	upregulates-expression	OR4C12
FOXA1	upregulates-expression	OR6B1
FOXA1	upregulates-expression	OTOF
FOXA1	upregulates-expression	OTX2
FOXA1	upregulates-expression	P4HA3
FOXA1	upregulates-expression	PAIP2B
FOXA1	upregulates-expression	PALM2AKAP2
FOXA1	upregulates-expression	PAPPA
FOXA1	upregulates-expression	PARP6
FOXA1	upregulates-expression	PCBD1
FOXA1	upregulates-expression	PCDH17
FOXA1	upregulates-expression	PCMTD1
FOXA1	upregulates-expression	PDPN
FOXA1	upregulates-expression	PDXDC1
FOXA1	upregulates-expression	PELI2
FOXA1	upregulates-expression	PER2
FOXA1	upregulates-expression	PFAS
FOXA1	upregulates-expression	PHC2
FOXA1	upregulates-expression	PHF12
FOXA1	upregulates-expression	PHF3
FOXA1	upregulates-expression	PHLDA1
FOXA1	upregulates-expression	PHTF2
FOXA1	upregulates-expression	PICALM
FOXA1	upregulates-expression	PITPNB
FOXA1	upregulates-expression	PITX2
FOXA1	upregulates-expression	PJA1
FOXA1	upregulates-expression	PLA2G1B
FOXA1	upregulates-expression	PLA2G2A
FOXA1	upregulates-expression	PLCE1
FOXA1	upregulates-expression	PLEKHA7
FOXA1	upregulates-expression	PLEKHA8
FOXA1	upregulates-expression	PLEKHG6
FOXA1	upregulates-expression	POLE2
FOXA1	upregulates-expression	POLN
FOXA1	upregulates-expression	POU2AF1
FOXA1	upregulates-expression	PPFIA4
FOXA1	upregulates-expression	PPHLN1
FOXA1	upregulates-expression	PPP6R2
FOXA1	upregulates-expression	PRKCQ
FOXA1	upregulates-expression	PRKRIP1
FOXA1	upregulates-expression	PRMT2
FOXA1	upregulates-expression	PRR34
FOXA1	upregulates-expression	PSMB2
FOXA1	upregulates-expression	PSMD5
FOXA1	upregulates-expression	PSMD7
FOXA1	upregulates-expression	PSPC1
FOXA1	upregulates-expression	PTCH1
FOXA1	upregulates-expression	PTGES2
FOXA1	upregulates-expression	PTN
FOXA1	upregulates-expression	RADX
FOXA1	upregulates-expression	RANBP17
FOXA1	upregulates-expression	RANGAP1
FOXA1	upregulates-expression	RDX
FOXA1	upregulates-expression	RFLNA
FOXA1	upregulates-expression	RGPD6
FOXA1	upregulates-expression	RGS1
FOXA1	upregulates-expression	RGS21
FOXA1	upregulates-expression	RGS7
FOXA1	upregulates-expression	RHOH
FOXA1	upregulates-expression	RIMKLB
FOXA1	upregulates-expression	RIOK3
FOXA1	upregulates-expression	RNF13
FOXA1	upregulates-expression	RNF19A
FOXA1	upregulates-expression	RNLS
FOXA1	upregulates-expression	RPF1
FOXA1	upregulates-expression	RPGRIP1
FOXA1	upregulates-expression	RUFY3
FOXA1	upregulates-expression	SAMD3
FOXA1	upregulates-expression	SBK2
FOXA1	upregulates-expression	SCAMP5
FOXA1	upregulates-expression	SCLY
FOXA1	upregulates-expression	SDCBP2
FOXA1	upregulates-expression	SEMA6A
FOXA1	upregulates-expression	SERPINA6
FOXA1	upregulates-expression	SERPINA9
FOXA1	upregulates-expression	SERPINB6
FOXA1	upregulates-expression	SERPIND1
FOXA1	upregulates-expression	SH3BGR
FOXA1	upregulates-expression	SH3GL1
FOXA1	upregulates-expression	SIN3B
FOXA1	upregulates-expression	SLC24A2
FOXA1	upregulates-expression	SLC25A19
FOXA1	upregulates-expression	SLC35C2
FOXA1	upregulates-expression	SLC38A2
FOXA1	upregulates-expression	SLC5A6
FOXA1	upregulates-expression	SLC7A2
FOXA1	upregulates-expression	SMC1B
FOXA1	upregulates-expression	SNCA
FOXA1	upregulates-expression	SNRNP40
FOXA1	upregulates-expression	SOSTDC1
FOXA1	upregulates-expression	SP100
FOXA1	upregulates-expression	SPACA5B
FOXA1	upregulates-expression	SPAG9
FOXA1	upregulates-expression	SPART
FOXA1	upregulates-expression	SPATA7
FOXA1	upregulates-expression	SPINK13
FOXA1	upregulates-expression	SRD5A3
FOXA1	upregulates-expression	STX3
FOXA1	upregulates-expression	SYNPO2
FOXA1	upregulates-expression	TAB2
FOXA1	upregulates-expression	TAF1B
FOXA1	upregulates-expression	TATDN3
FOXA1	upregulates-expression	TAX1BP1
FOXA1	upregulates-expression	TBC1D16
FOXA1	upregulates-expression	TCP11L1
FOXA1	upregulates-expression	TECTA
FOXA1	upregulates-expression	TET2
FOXA1	upregulates-expression	TEX13B
FOXA1	upregulates-expression	TEX30
FOXA1	upregulates-expression	TFAP2D
FOXA1	upregulates-expression	TGIF1
FOXA1	upregulates-expression	THAP9
FOXA1	upregulates-expression	TIA1
FOXA1	upregulates-expression	TM9SF3
FOXA1	upregulates-expression	TMCC2
FOXA1	upregulates-expression	TMEM178A
FOXA1	upregulates-expression	TMEM205
FOXA1	upregulates-expression	TMEM39B
FOXA1	upregulates-expression	TMEM63A
FOXA1	upregulates-expression	TMEM98
FOXA1	upregulates-expression	TOP2B
FOXA1	upregulates-expression	TP53INP2
FOXA1	upregulates-expression	TPR
FOXA1	upregulates-expression	TPRG1L
FOXA1	upregulates-expression	TRIB1
FOXA1	upregulates-expression	TRIQK
FOXA1	upregulates-expression	TRPC4AP
FOXA1	upregulates-expression	TSPAN4
FOXA1	upregulates-expression	TTC21B
FOXA1	upregulates-expression	TTC7B
FOXA1	upregulates-expression	TYRP1
FOXA1	upregulates-expression	UAP1
FOXA1	upregulates-expression	UGT2B11
FOXA1	upregulates-expression	UGT2B28
FOXA1	upregulates-expression	ULBP1
FOXA1	upregulates-expression	UMODL1
FOXA1	upregulates-expression	UNC13C
FOXA1	upregulates-expression	UNC80
FOXA1	upregulates-expression	VPS4A
FOXA1	upregulates-expression	VPS53
FOXA1	upregulates-expression	WBP1L
FOXA1	upregulates-expression	WDR90
FOXA1	upregulates-expression	WEE1
FOXA1	upregulates-expression	WWP2
FOXA1	upregulates-expression	YAE1
FOXA1	upregulates-expression	YTHDC2
FOXA1	upregulates-expression	YY1AP1
FOXA1	upregulates-expression	ZBTB14
FOXA1	upregulates-expression	ZBTB2
FOXA1	upregulates-expression	ZC3H12C
FOXA1	upregulates-expression	ZHX3
FOXA1	upregulates-expression	ZMYM2
FOXA1	upregulates-expression	ZNF462
FOXA1	upregulates-expression	ZNF655
FOXA1	upregulates-expression	ZSWIM4
FOXA2	upregulates-expression	ADGRL2
FOXA2	upregulates-expression	CAST
FOXA2	upregulates-expression	DAAM1
FOXA2	upregulates-expression	DLC1
FOXA2	upregulates-expression	DOCK4
FOXA2	upregulates-expression	EGFR
FOXA2	upregulates-expression	ELAPOR1
FOXA2	upregulates-expression	EPAS1
FOXA2	upregulates-expression	FAM13A
FOXA2	upregulates-expression	FNDC3B
FOXA2	upregulates-expression	FOXP1
FOXA2	upregulates-expression	FOXP2
FOXA2	upregulates-expression	GALNT10
FOXA2	upregulates-expression	GRM7
FOXA2	upregulates-expression	HDAC9
FOXA2	upregulates-expression	KIAA1217
FOXA2	upregulates-expression	LMO7
FOXA2	upregulates-expression	MAML3
FOXA2	upregulates-expression	MAPK10
FOXA2	upregulates-expression	MET
FOXA2	upregulates-expression	MITF
FOXA2	upregulates-expression	MYO16
FOXA2	upregulates-expression	NAV2
FOXA2	upregulates-expression	NEDD4L
FOXA2	upregulates-expression	NRXN1
FOXA2	upregulates-expression	PDE1C
FOXA2	upregulates-expression	PLOD2
FOXA2	upregulates-expression	PPFIBP2
FOXA2	upregulates-expression	PTK2
FOXA2	upregulates-expression	RAPGEF4
FOXA2	upregulates-expression	RBM47
FOXA2	upregulates-expression	SVIL
FOXA2	upregulates-expression	SYNE1
FOXA2	upregulates-expression	SYNE2
